G/V degree,Dischargem,Generator power,Mechanical power,Overall Eff,Mech Eff
35.0,0.8562,117.361,130.4011111111111,0.65890508837461,0.7341148143554065
37.5,0.8862,120.613,134.01444444444445,0.6543843792191241,0.7290780956822801
40.0,0.9086,122.768,136.4088888888889,0.6484868844492713,0.722507440280586
45.0,0.9595,125.119,139.0211111111111,0.6313744982548808,0.7034417866137398
50.0,1.0019,126.123,140.13666666666666,0.610850319911464,0.6805749069368167
55.0,1.0362,125.19,139.1,0.5888509833635102,0.6560644893504501
60.0,1.0605,123.429,137.14333333333337,0.564874620149229,0.6293513803753944
65.0,1.083,117.658,130.73111111111112,0.5314771990928151,0.5921418611421182
70.0,1.1113,114.126,126.80666666666669,0.497457497866771,0.554239032509256
